id,event_type,event_cause,start_datetime,corridor_name,zone_name,latitude,longitude,priority,requires_road_closure,severity_score,cate,causal_delta,corridor_closure_rate,hour,time_of_day_factor,norm_causal_delta,norm_severity,norm_closure_rate,evitas_score,evitas_band
FKID002838,unplanned,water_logging,2024-03-07 06:41:53.213+00,Non-corridor,Unknown,13.0020884,77.6122713,Low,False,0,0.5716346679401392,0.5666266144148866,0.12099871959026888,6,0.6,0.49923959047316524,0.0,0.9999999917354498,46.5,YELLOW
FKID000878,unplanned,procession,2024-02-10 06:57:28.581+00,Non-corridor,Unknown,12.8957933,77.626025,Low,False,0,0.9880538870980878,0.5678571004588612,0.12099871959026888,6,0.6,0.49980875493865795,0.0,0.9999999917354498,46.5,YELLOW
FKID001630,unplanned,others,2024-03-16 08:05:27.828+00,Bellary Road 1,Unknown,13.001119,77.5839711,High,False,1,0.6273778930199694,0.26202682097377994,0.054098360655737705,8,1.0,0.3583461772792277,0.3333333332222222,0.4470986171740437,46.5,YELLOW
FKID006374,unplanned,others,2023-11-30 22:09:04.415+00,Non-corridor,East Zone 1,12.9884411,77.7299393,Low,False,0,-0.050761656554276724,0.8490179254765373,0.12099871959026888,22,0.3,0.6298604133644309,0.0,0.9999999917354498,46.5,YELLOW
FKID006709,unplanned,vehicle_breakdown,2023-12-11 21:04:47.685+00,Old Madras Road,Central Zone 1,12.9753317,77.6074433,High,False,1,0.5352032649240146,0.7230502457674587,0.045627376425855515,21,0.6,0.5715937410668861,0.3333333332222222,0.3770897427945616,46.5,YELLOW
FKID003709,unplanned,vehicle_breakdown,2024-04-03 20:55:34.18+00,Tumkur Road,Unknown,13.0160943,77.5627199,High,False,1,0.2770845833774866,0.5503081830746523,0.026200873362445413,20,1.0,0.49169145833714967,0.3333333332222222,0.21653843308945347,46.5,YELLOW
FKID006689,unplanned,vehicle_breakdown,2023-12-10 19:46:28.126+00,ORR East 1,East Zone 1,12.9310883,77.6868476,High,False,1,0.05185433387620926,0.06336600610030119,0.07377049180327869,19,1.0,0.2664551094646162,0.3333333332222222,0.6096799325100596,46.5,YELLOW
FKID005117,unplanned,vehicle_breakdown,2024-01-15 20:33:58.446+00,Magadi Road,West Zone 2,12.9850363,77.5241577,High,False,1,0.9590714158333193,0.39857057221358183,0.04081632653061224,20,1.0,0.42150483850202086,0.3333333332222222,0.3373285794386724,46.5,YELLOW
FKID006129,unplanned,construction,2023-11-21 20:38:34.192+00,Hennur Main Road,North Zone 1,13.0403988,77.62432276,High,False,1,0.32287238723746947,0.17542884943519255,0.0625,20,1.0,0.3182900641482709,0.3333333332222222,0.5165343872654672,46.5,YELLOW
FKID007275,unplanned,vehicle_breakdown,2023-12-28 03:17:11.902+00,CBD 2,Central Zone 2,12.9774528,77.5988098,High,False,1,0.44176879924696716,0.7751659192248508,0.0673076923076923,3,0.3,0.5956999790631781,0.3333333332222222,0.556267801670503,46.5,YELLOW
FKID008145,unplanned,vehicle_breakdown,2024-01-28 01:51:42.783+00,Non-corridor,Unknown,12.9166319,77.609498,Low,False,0,1.868724185885178,0.8483222045291274,0.12099871959026888,1,0.3,0.6295386058615311,0.0,0.9999999917354498,46.5,YELLOW
FKID000387,unplanned,vehicle_breakdown,2024-02-04 00:26:38.536+00,Non-corridor,Unknown,13.0198953,77.7095235,Low,False,0,1.1002478807182077,0.8439196023226226,0.12099871959026888,0,0.3,0.6275021709552494,0.0,0.9999999917354498,46.5,YELLOW
FKID007691,unplanned,vehicle_breakdown,2024-01-12 04:55:38.1+00,Mysore Road,Central Zone 1,12.9681339,77.6062498,High,False,1,-0.1730428780844268,0.3365889330305696,0.11036339165545088,4,0.3,0.39283507283608265,0.3333333332222222,0.9121037901645934,46.5,YELLOW
FKID004427,planned,construction,2023-12-04 19:35:45.167+00,Non-corridor,North Zone 1,13.0256154,77.6199225,Low,False,0,0.22033957943453372,0.1977311687579582,0.12099871959026888,19,1.0,0.32860605896897355,0.0,0.9999999917354498,46.5,YELLOW
FKID003629,unplanned,water_logging,2024-04-03 07:22:49.883+00,Non-corridor,Unknown,12.9805205,77.5708724,Low,False,0,0.012623093173741011,0.1953471986290174,0.12099871959026888,7,1.0,0.3275033474909902,0.0,0.9999999917354498,46.5,YELLOW
FKID001409,unplanned,vehicle_breakdown,2024-02-16 22:58:38.831+00,Non-corridor,Unknown,12.9782227,77.75121,Low,False,0,0.05530959494628752,0.8456496309873884,0.12099871959026888,22,0.3,0.6283024001371164,0.0,0.9999999917354498,46.5,YELLOW
FKID003611,unplanned,tree_fall,2024-04-03 06:44:10.289+00,Non-corridor,Unknown,12.9881252,77.7324221,Low,False,0,0.10532517613985172,0.5672896786289978,0.12099871959026888,6,0.6,0.49954629252058785,0.0,0.9999999917354498,46.5,YELLOW
FKID002337,planned,construction,2024-03-02 05:05:27.565+00,Mysore Road,Unknown,12.964045,77.5882867,High,False,1,0.3062928649649699,0.33655446420785995,0.11036339165545088,5,0.3,0.39281912919401557,0.3333333332222222,0.9121037901645934,46.5,YELLOW
FKID007347,unplanned,others,2023-12-30 05:26:57.449+00,West of Chord Road,West Zone 2,12.9504547,77.5372946,High,False,1,0.42879691944136633,0.8212557370312947,0.06321839080459771,5,0.3,0.6170189421224624,0.3333333332222222,0.5224715641305875,46.5,YELLOW
FKID002577,unplanned,vehicle_breakdown,2024-03-05 21:32:34.066+00,Bellary Road 1,Unknown,13.0499771,77.592746,High,False,1,0.5678900987906327,0.634452206143185,0.054098360655737705,21,0.6,0.5306124913295347,0.3333333332222222,0.4470986171740437,46.5,YELLOW
FKID002806,unplanned,water_logging,2024-03-07 06:25:24.212+00,Non-corridor,Unknown,12.9944876,77.6180296,Low,False,0,0.5716346679401392,0.5708744459830792,0.12099871959026888,6,0.6,0.50120443582501,0.0,0.9999999917354498,46.5,YELLOW
FKID004966,unplanned,vehicle_breakdown,2024-01-13 05:45:54.333+00,Bellary Road 1,Central Zone 2,12.99878344,77.58419928,High,False,1,1.3711236879438138,0.9143040134047931,0.054098360655737705,5,0.3,0.6600586602456125,0.3333333332222222,0.4470986171740437,46.5,YELLOW
FKID001835,unplanned,pot_holes,2024-02-22 21:56:36.216+00,CBD 1,Unknown,12.9808053,77.602889,High,False,1,0.8403300949708324,0.002274030873749444,0.11538461538461539,21,0.6,0.23819686013624766,0.3333333332222222,0.9536019457208625,46.4,YELLOW
FKID001845,unplanned,vehicle_breakdown,2024-03-17 10:30:00.211+00,ORR North 2,Unknown,13.0406183,77.5467,High,False,1,1.771623905417546,0.7431647141368796,0.0425531914893617,10,0.6,0.5808977398356744,0.3333333332222222,0.35168298707436063,46.4,YELLOW
FKID004153,unplanned,vehicle_breakdown,2023-12-15 08:53:05.534+00,Non-corridor,Unknown,13.0735068,77.4391425,Low,False,0,1.2104580214722387,0.19094296987804515,0.12099871959026888,8,1.0,0.3254661602224068,0.0,0.9999999917354498,46.4,YELLOW
FKID000089,unplanned,vehicle_breakdown,2024-01-31 02:08:55.286+00,Non-corridor,Unknown,12.8561783,77.6645205,Low,False,0,-1.08767447725569,0.8405053708466731,0.12099871959026888,2,0.3,0.6259229094572482,0.0,0.9999999917354498,46.4,YELLOW
FKID004143,unplanned,vehicle_breakdown,2023-11-29 20:52:37.662+00,Non-corridor,Unknown,12.8194593,77.6880415,Low,False,0,4.8448252143869,0.19281519977908645,0.12099871959026888,20,1.0,0.32633216494966366,0.0,0.9999999917354498,46.4,YELLOW
FKID001229,unplanned,vehicle_breakdown,2024-03-13 21:08:13.78+00,Non-corridor,Unknown,12.9722052,77.5871331,Low,False,0,0.5737779325010536,0.5609615976094213,0.12099871959026888,21,0.6,0.49661922246665396,0.0,0.9999999917354498,46.4,YELLOW
FKID006934,unplanned,vehicle_breakdown,2023-12-16 09:37:35.848+00,Bellary Road 1,West Zone 2,13.0131711,77.5837285,High,False,1,0.3372806122922507,0.25660116440320824,0.054098360655737705,9,1.0,0.35583652596131315,0.3333333332222222,0.4470986171740437,46.4,YELLOW
FKID003195,unplanned,vehicle_breakdown,2024-03-28 21:42:19.589+00,Tumkur Road,Unknown,13.0294384,77.5386352,High,False,1,1.4739760739932042,0.914022734050044,0.026200873362445413,21,0.6,0.6599285537609565,0.3333333332222222,0.21653843308945347,46.4,YELLOW
FKID001729,unplanned,vehicle_breakdown,2024-02-21 19:36:53.352+00,Bellary Road 1,Unknown,12.9865858,77.5889172,High,False,1,0.25626671264408696,0.2548963456049518,0.054098360655737705,19,1.0,0.3550479576676515,0.3333333332222222,0.4470986171740437,46.4,YELLOW
FKID002020,unplanned,vehicle_breakdown,2024-02-26 20:01:23.017+00,ORR East 2,Unknown,12.99965,77.67486,High,False,1,0.33839851030245033,0.6426424132138744,0.016042780748663103,20,1.0,0.5344008925491096,0.3333333332222222,0.13258636678471886,46.4,YELLOW
FKID000320,unplanned,water_logging,2024-03-08 19:15:15.053+00,Non-corridor,Unknown,12.9616777,77.6305228,Low,False,0,-0.040685433397900615,0.18982784853177193,0.12099871959026888,19,1.0,0.32495035799277655,0.0,0.9999999917354498,46.4,YELLOW
FKID000314,unplanned,vehicle_breakdown,2024-02-02 22:01:02.958+00,Mysore Road,Unknown,12.9556427,77.545929,High,False,1,0.9001825025420321,0.330707221548981,0.11036339165545088,22,0.3,0.39011447215313044,0.3333333332222222,0.9121037901645934,46.4,YELLOW
FKID004285,unplanned,construction,2024-01-05 08:10:44.744+00,Non-corridor,Unknown,13.0803462,77.4235747,Low,False,0,-0.14702688554838145,0.18979066715112194,0.12099871959026888,8,1.0,0.3249331596500992,0.0,0.9999999917354498,46.4,YELLOW
FKID004252,unplanned,vehicle_breakdown,2024-01-04 02:15:29.087+00,Non-corridor,Unknown,13.056995,77.4770157,Low,False,0,-0.6990114486615101,0.8405155464032829,0.12099871959026888,2,0.3,0.6259276161869728,0.0,0.9999999917354498,46.4,YELLOW
FKID001372,unplanned,vehicle_breakdown,2024-03-14 21:57:25.787+00,Tumkur Road,Unknown,13.0270939,77.5434332,High,False,1,1.4739760739932042,0.914022734050044,0.026200873362445413,21,0.6,0.6599285537609565,0.3333333332222222,0.21653843308945347,46.4,YELLOW
FKID004782,unplanned,vehicle_breakdown,2023-11-22 20:11:26.35+00,ORR North 2,North Zone 2,13.0414829,77.5470215,High,False,1,-0.11098935195981033,0.3744375634717263,0.0425531914893617,20,1.0,0.41034205361019005,0.3333333332222222,0.35168298707436063,46.4,YELLOW
FKID000300,unplanned,vehicle_breakdown,2024-02-02 11:54:49.385+00,Tumkur Road,Unknown,13.0300435,77.5375531,High,False,1,3.7666328008267036,1.191083216382648,0.026200873362445413,11,0.3,0.7880835881948413,0.3333333332222222,0.21653843308945347,46.4,YELLOW
FKID001758,planned,construction,2024-03-16 22:41:58.47+00,ORR North 1,Unknown,12.9954628,77.6667978,High,False,1,0.3170281568799391,0.6410910336403138,0.08,22,0.3,0.5336832979611128,0.3333333332222222,0.661164015699798,46.4,YELLOW
FKID005835,unplanned,vehicle_breakdown,2023-11-12 00:08:44.659+00,Non-corridor,East Zone 2,13.00778,77.6916494,Low,False,0,0.9024374913034523,0.8393134100436398,0.12099871959026888,0,0.3,0.6253715649404462,0.0,0.9999999917354498,46.4,YELLOW
FKID003101,unplanned,vehicle_breakdown,2024-03-26 22:20:54.379+00,Old Madras Road,Unknown,12.9842319,77.6415368,High,False,1,0.6663126406710864,0.9890238430818947,0.045627376425855515,22,0.3,0.6946205084909627,0.3333333332222222,0.3770897427945616,46.4,YELLOW
FKID006198,unplanned,vehicle_breakdown,2023-11-24 20:55:48.768+00,Tumkur Road,West Zone 2,13.018636,77.5583776,High,False,1,-0.8974368394210861,0.54325166092624,0.026200873362445413,20,1.0,0.4884274459767452,0.3333333332222222,0.21653843308945347,46.4,YELLOW
FKID002371,unplanned,vehicle_breakdown,2024-03-02 21:37:11.644+00,Mysore Road,Unknown,12.9600092,77.556583,High,False,1,-0.6125172141695541,0.05258365962986411,0.11036339165545088,21,0.6,0.2614677075386421,0.3333333332222222,0.9121037901645934,46.4,YELLOW
FKID006070,unplanned,vehicle_breakdown,2023-11-19 20:04:03.685+00,Non-corridor,West Zone 1,12.957596,77.5187665,Low,False,0,2.3406588232115597,0.19231960193535286,0.12099871959026888,20,1.0,0.3261029249000026,0.0,0.9999999917354498,46.4,YELLOW
FKID006354,unplanned,vehicle_breakdown,2023-11-30 05:59:25.142+00,IRR(Thanisandra road),South Zone 2,12.9280618,77.619855,High,False,1,-0.5279781745894976,0.8153932494474312,0.06315789473684211,5,0.3,0.6143072335025506,0.3333333332222222,0.5219715913419458,46.4,YELLOW
FKID006370,unplanned,vehicle_breakdown,2023-11-30 20:51:01.097+00,Non-corridor,Central Zone 2,12.9596295,77.5870868,Low,False,0,0.140120671097935,0.18898985692402656,0.12099871959026888,20,1.0,0.3245627428322103,0.0,0.9999999917354498,46.4,YELLOW
FKID006685,unplanned,construction,2023-12-10 06:39:25.021+00,ORR East 1,East Zone 1,12.9282778,77.6821992,High,False,1,0.4560957000291278,0.4282667424153763,0.07377049180327869,6,0.6,0.43524087794988703,0.3333333332222222,0.6096799325100596,46.4,YELLOW
FKID006831,unplanned,vehicle_breakdown,2023-12-15 19:36:02.255+00,ORR West 1,West Zone 2,12.9457717,77.5273583,High,False,1,0.5368524751105227,0.5062412489695872,0.02976190476190476,19,1.0,0.47130818530562874,0.3333333332222222,0.24596875584069863,46.4,YELLOW
FKID002546,unplanned,vehicle_breakdown,2024-03-21 23:24:37.027+00,ORR North 1,Unknown,12.995207,77.6661212,High,False,1,0.3170281568799391,0.639042743948986,0.08,23,0.3,0.5327358563277456,0.3333333332222222,0.661164015699798,46.4,YELLOW
FKID006451,unplanned,vehicle_breakdown,2023-12-03 06:16:26.79+00,Tumkur Road,North Zone 2,13.0400136,77.5184541,High,False,1,2.1235301845712837,0.9100982044561421,0.026200873362445413,6,0.6,0.6581132525638717,0.3333333332222222,0.21653843308945347,46.4,YELLOW
FKID006394,unplanned,vehicle_breakdown,2023-12-01 08:28:52.591+00,Bellary Road 2,North Zone 2,13.0948709,77.5970935,High,False,1,-0.06511808680221803,0.48439458762388254,0.0316622691292876,8,1.0,0.4612029562471477,0.3333333332222222,0.2616744125460942,46.4,YELLOW
FKID000390,unplanned,vehicle_breakdown,2024-02-04 01:42:59.409+00,Non-corridor,Unknown,12.9978016,77.6098254,Low,False,0,2.1549686866024738,0.838708449239771,0.12099871959026888,1,0.3,0.6250917387739781,0.0,0.9999999917354498,46.4,YELLOW
FKID005287,unplanned,vehicle_breakdown,2023-12-13 20:47:07.745+00,Magadi Road,West Zone 1,12.9854579,77.5248465,High,False,1,1.0925257269063005,0.3936438654464518,0.04081632653061224,20,1.0,0.41922597769129993,0.3333333332222222,0.3373285794386724,46.4,YELLOW
FKID000825,unplanned,vehicle_breakdown,2024-02-09 19:24:00.29+00,ORR East 2,Unknown,13.0002709,77.6760265,High,False,1,0.18924127644168592,0.6436394803814829,0.016042780748663103,19,1.0,0.534862088516582,0.3333333332222222,0.13258636678471886,46.4,YELLOW
FKID007500,unplanned,vehicle_breakdown,2024-01-24 05:23:41.161+00,Non-corridor,Unknown,12.9817152,77.5868776,Low,False,0,0.48997437893639145,0.8375920418524756,0.12099871959026888,5,0.3,0.6245753416827851,0.0,0.9999999917354498,46.4,YELLOW
FKID004548,unplanned,vehicle_breakdown,2023-12-07 19:38:12.743+00,Non-corridor,West Zone 1,12.9514817,77.5207876,Low,False,0,0.5368524751105227,0.18483913914296868,0.12099871959026888,19,1.0,0.3226428177108852,0.0,0.9999999917354498,46.3,YELLOW
FKID001343,unplanned,others,2024-03-14 18:50:20.724+00,Bellary Road 1,Unknown,13.0204421,77.5842988,High,False,1,0.7315592283774272,0.24819226373867398,0.054098360655737705,18,1.0,0.3519469674607948,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID007738,unplanned,vehicle_breakdown,2024-01-13 05:36:17.338+00,Non-corridor,Central Zone 2,12.9436966,77.5973655,Low,False,0,4.249155036983492,0.8345620425034855,0.12099871959026888,5,0.3,0.6231738077374341,0.0,0.9999999917354498,46.3,YELLOW
FKID006527,unplanned,others,2023-12-06 03:27:40.607+00,Magadi Road,West Zone 2,12.9757721,77.5524786,High,False,1,0.41078328158039806,1.035572945143656,0.04081632653061224,3,0.3,0.7161519146567471,0.3333333332222222,0.3373285794386724,46.3,YELLOW
FKID006528,unplanned,others,2023-12-06 03:29:59.869+00,Magadi Road,West Zone 2,12.9757672,77.5524914,High,False,1,0.41078328158039806,1.035572945143656,0.04081632653061224,3,0.3,0.7161519146567471,0.3333333332222222,0.3373285794386724,46.3,YELLOW
FKID004627,unplanned,vehicle_breakdown,2023-11-18 05:03:16.464+00,Bellary Road 1,Central Zone 2,12.9987004,77.584156,High,False,1,0.9699966108604438,0.8963466127536459,0.054098360655737705,5,0.3,0.6517524186646565,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID001292,unplanned,congestion,2024-02-16 01:05:42.295+00,ORR North 1,Unknown,13.0411065,77.617027,High,False,1,0.9017093704568623,0.6375312560132893,0.08,1,0.3,0.5320367137188293,0.3333333332222222,0.661164015699798,46.3,YELLOW
FKID000630,unplanned,vehicle_breakdown,2024-02-07 08:55:06.117+00,Non-corridor,Unknown,12.9170147,77.5841208,Low,False,0,0.015642535209202973,0.18224231030828075,0.12099871959026888,8,1.0,0.3214416478943654,0.0,0.9999999917354498,46.3,YELLOW
FKID005668,unplanned,vehicle_breakdown,2024-01-16 05:56:03.596+00,Non-corridor,West Zone 1,12.9191487,77.542111,Low,False,0,-0.45353174139833646,0.8308607597359537,0.12099871959026888,5,0.3,0.6214617699306378,0.0,0.9999999917354498,46.3,YELLOW
FKID000269,unplanned,vehicle_breakdown,2024-03-08 08:50:37.824+00,Bellary Road 1,Unknown,13.0077773,77.5838076,High,False,1,0.31073109171377994,0.2499512960517194,0.054098360655737705,8,1.0,0.35276061235432393,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID001652,unplanned,vehicle_breakdown,2024-02-20 12:33:16.939+00,Non-corridor,Unknown,12.9518462,77.5209581,Low,False,0,1.5066902846248806,0.8324394602194576,0.12099871959026888,12,0.3,0.6221920018753775,0.0,0.9999999917354498,46.3,YELLOW
FKID004082,unplanned,vehicle_breakdown,2024-04-07 06:55:17.989+00,Tumkur Road,Unknown,13.0211545,77.5521093,High,False,1,0.4613336693469814,0.9041593045090672,0.026200873362445413,6,0.6,0.655366199210001,0.3333333332222222,0.21653843308945347,46.3,YELLOW
FKID005842,unplanned,vehicle_breakdown,2023-11-12 03:35:58.978+00,Non-corridor,Central Zone 2,12.9738982,77.5694867,Low,False,0,0.9757224707152871,0.833860466702939,0.12099871959026888,3,0.3,0.6228492920572474,0.0,0.9999999917354498,46.3,YELLOW
FKID006721,unplanned,others,2023-12-12 03:00:44.084+00,Hosur Road,Central Zone 1,12.9579383,77.6061417,High,False,1,-0.20475923807655522,0.8707735437664369,0.05704697986577181,3,0.3,0.6399235302246893,0.3333333332222222,0.47146762864499014,46.3,YELLOW
FKID004028,unplanned,vehicle_breakdown,2024-04-07 00:49:50.883+00,Old Madras Road,Unknown,12.9912859,77.6580603,High,False,1,1.2951534017080617,0.9870259573229276,0.045627376425855515,0,0.3,0.6936963813253714,0.3333333332222222,0.3770897427945616,46.3,YELLOW
FKID002336,unplanned,vehicle_breakdown,2024-03-02 03:35:04.735+00,Old Airport Road,Unknown,12.9609423,77.6382014,High,False,1,0.6117394136771668,0.6484704396926306,0.07894736842105263,3,0.3,0.537096661096751,0.3333333332222222,0.6524644891774322,46.3,YELLOW
FKID000416,unplanned,vehicle_breakdown,2024-02-04 05:55:55.109+00,Non-corridor,Unknown,13.0102,77.5903783,Low,False,0,1.6354768038479266,0.8328360265666673,0.12099871959026888,5,0.3,0.6223754346531383,0.0,0.9999999917354498,46.3,YELLOW
FKID005517,unplanned,vehicle_breakdown,2023-12-26 01:09:17.225+00,Non-corridor,East Zone 2,13.0199933,77.7097567,Low,False,0,0.23305511869810544,0.8310610741147301,0.12099871959026888,1,0.3,0.6215544258586633,0.0,0.9999999917354498,46.3,YELLOW
FKID006617,unplanned,vehicle_breakdown,2023-12-08 09:28:05.695+00,Bellary Road 1,West Zone 2,13.0112692,77.583467,High,False,1,0.07563919244677245,0.24868330242727255,0.054098360655737705,9,1.0,0.3521740986615922,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID006277,unplanned,vehicle_breakdown,2023-11-28 03:28:08.19+00,Non-corridor,East Zone 1,12.9923411,77.712944,Low,False,0,-1.3557020182802386,0.8309315456081997,0.12099871959026888,3,0.3,0.621494512116816,0.0,0.9999999917354498,46.3,YELLOW
FKID007277,unplanned,vehicle_breakdown,2023-12-28 04:57:04.997+00,Hosur Road,South Zone 2,12.8888474,77.6392114,High,False,1,-0.18981308835586552,0.8690533904068327,0.05704697986577181,4,0.3,0.639127868890472,0.3333333332222222,0.47146762864499014,46.3,YELLOW
FKID004643,unplanned,vehicle_breakdown,2023-11-18 19:45:36.785+00,ORR East 2,East Zone 2,13.0027412,77.6796932,High,False,1,0.12776057197621202,0.6384828430900782,0.016042780748663103,19,1.0,0.5324768727540191,0.3333333332222222,0.13258636678471886,46.3,YELLOW
FKID007017,unplanned,vehicle_breakdown,2023-12-19 04:08:05.562+00,Hosur Road,Central Zone 1,12.959235,77.603915,High,False,1,-0.4523118234941487,0.8707735437664369,0.05704697986577181,4,0.3,0.6399235302246893,0.3333333332222222,0.47146762864499014,46.3,YELLOW
FKID006616,unplanned,vehicle_breakdown,2023-12-08 09:05:12.162+00,Bellary Road 1,West Zone 2,13.010846,77.5836326,High,False,1,0.07563919244677245,0.24868330242727232,0.054098360655737705,9,1.0,0.3521740986615921,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID006619,unplanned,vehicle_breakdown,2023-12-08 09:36:30.337+00,Bellary Road 1,West Zone 2,13.0113427,77.5834938,High,False,1,0.07563919244677245,0.24868330242727255,0.054098360655737705,9,1.0,0.3521740986615922,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID001832,unplanned,vehicle_breakdown,2024-03-17 06:03:40.124+00,West of Chord Road,Unknown,12.9738909,77.5433266,High,False,1,1.7070521136999413,0.5270355388498389,0.06321839080459771,6,0.6,0.48092663725227874,0.3333333332222222,0.5224715641305875,46.3,YELLOW
FKID004633,unplanned,vehicle_breakdown,2024-01-10 05:21:22.836+00,Non-corridor,South Zone 1,12.861995,77.6598631,Low,False,0,-1.3837303007711812,0.8339967155445632,0.12099871959026888,5,0.3,0.6229123143072735,0.0,0.9999999917354498,46.3,YELLOW
FKID000270,unplanned,vehicle_breakdown,2024-02-02 05:34:14.132+00,West of Chord Road,Unknown,12.9750878,77.5481342,High,False,1,0.3981431985173802,0.805140799466106,0.06321839080459771,5,0.3,0.6095649365523449,0.3333333332222222,0.5224715641305875,46.3,YELLOW
FKID004709,unplanned,vehicle_breakdown,2023-12-10 04:57:36.973+00,Non-corridor,East Zone 2,13.0161856,77.7094731,Low,False,0,0.7571324181383069,0.835845202642979,0.12099871959026888,4,0.3,0.6237673367404752,0.0,0.9999999917354498,46.3,YELLOW
FKID005955,unplanned,vehicle_breakdown,2023-11-16 02:41:33.443+00,Magadi Road,Central Zone 2,12.9757645,77.5644199,High,False,1,0.7956008440353999,1.0348924706450202,0.04081632653061224,2,0.3,0.7158371594377066,0.3333333332222222,0.3373285794386724,46.3,YELLOW
FKID002188,unplanned,vehicle_breakdown,2024-02-28 21:26:55.021+00,Magadi Road,Unknown,12.9762198,77.5645931,High,False,1,0.804651853358054,0.7538395660390755,0.04081632653061224,21,0.6,0.5858354198742887,0.3333333332222222,0.3373285794386724,46.3,YELLOW
FKID001984,unplanned,vehicle_breakdown,2024-02-25 08:16:17.849+00,Bannerghata Road,Unknown,12.8800628,77.5956054,High,False,1,0.39009905601869227,0.45855568597984764,0.03349282296650718,8,1.0,0.44925110623213965,0.3333333332222222,0.2768031166207288,46.3,YELLOW
FKID001985,unplanned,vehicle_breakdown,2024-02-25 08:18:58.967+00,Bannerghata Road,Unknown,12.8800913,77.595619,High,False,1,0.39009905601869227,0.45855568597984764,0.03349282296650718,8,1.0,0.44925110623213965,0.3333333332222222,0.2768031166207288,46.3,YELLOW
FKID006618,unplanned,vehicle_breakdown,2023-12-08 09:36:30.337+00,Bellary Road 1,West Zone 2,13.0113427,77.5834938,High,False,1,0.07563919244677245,0.24868330242727255,0.054098360655737705,9,1.0,0.3521740986615922,0.3333333332222222,0.4470986171740437,46.3,YELLOW
FKID003494,unplanned,vehicle_breakdown,2024-04-01 07:07:24.443+00,Tumkur Road,Unknown,13.0450553,77.5075318,High,False,1,0.10758398236768321,0.53725212344987,0.026200873362445413,7,1.0,0.4856523445786736,0.3333333332222222,0.21653843308945347,46.3,YELLOW
FKID007102,unplanned,vehicle_breakdown,2023-12-21 21:46:38.7+00,Non-corridor,Central Zone 1,12.9547126,77.6207576,Low,False,0,-0.9984328111122325,0.5536743637996078,0.12099871959026888,21,0.6,0.49324849383743247,0.0,0.9999999917354498,46.3,YELLOW
FKID007098,unplanned,vehicle_breakdown,2023-12-21 20:47:40.24+00,Non-corridor,South Zone 2,12.91950551,77.63809397,Low,False,0,0.038501483787131266,0.18428716858495228,0.12099871959026888,20,1.0,0.3223875023181106,0.0,0.9999999917354498,46.3,YELLOW
FKID001634,unplanned,vehicle_breakdown,2024-02-20 03:40:27.131+00,Non-corridor,Unknown,12.9852233,77.4846533,Low,False,0,1.7578138139323323,0.8357616039852334,0.12099871959026888,3,0.3,0.6237286679676072,0.0,0.9999999917354498,46.3,YELLOW
FKID002131,unplanned,vehicle_breakdown,2024-02-28 05:38:59.747+00,Mysore Road,Unknown,12.9680089,77.6004777,High,False,1,-0.4147064453114354,0.3243612413667718,0.11036339165545088,5,0.3,0.38717912279575994,0.3333333332222222,0.9121037901645934,46.3,YELLOW
FKID007292,unplanned,vehicle_breakdown,2023-12-28 20:31:10.777+00,CBD 2,Central Zone 2,12.9841642,77.59721,High,False,1,0.06151659101134153,0.11674297797852762,0.0673076923076923,20,1.0,0.29114476427009195,0.3333333332222222,0.556267801670503,46.3,YELLOW
FKID006429,unplanned,vehicle_breakdown,2023-12-02 21:33:58.421+00,Airport New South Road,North Zone 1,13.0293502,77.6317432,High,False,1,0.34592433154093344,0.10963094229779213,0.1044776119402985,21,0.6,0.2878550739833859,0.3333333332222222,0.8634604682646615,46.3,YELLOW
FKID004693,unplanned,pot_holes,2023-12-18 22:02:50.694+00,ORR North 1,East Zone 2,12.9959693,77.6679126,High,False,1,0.506613640534056,0.6307681834909781,0.08,22,0.3,0.5289084372332092,0.3333333332222222,0.661164015699798,46.2,YELLOW
FKID001851,unplanned,vehicle_breakdown,2024-02-22 23:41:01.371+00,Non-corridor,Unknown,12.9843032,77.6029397,Low,False,0,0.8972583554633493,0.8259804958106299,0.12099871959026888,23,0.3,0.61920439137513,0.0,0.9999999917354498,46.2,YELLOW
FKID006702,unplanned,others,2023-12-11 04:22:25.314+00,Non-corridor,Central Zone 2,12.9803815,77.5706442,Low,False,0,-1.0620202896095978,0.8292845123371746,0.12099871959026888,4,0.3,0.6207326726665093,0.0,0.9999999917354498,46.2,YELLOW
FKID002964,unplanned,vehicle_breakdown,2024-03-07 09:02:40.62+00,Bellary Road 1,Unknown,12.9987792,77.5843292,High,False,1,0.4770402497329934,0.2458957813395588,0.054098360655737705,9,1.0,0.35088472365591283,0.3333333332222222,0.4470986171740437,46.2,YELLOW
FKID007368,unplanned,accident,2023-12-31 01:13:13.601+00,Hosur Road,South Zone 2,12.9416075,77.6087435,High,False,1,5.656546827339217,0.8620988116559654,0.05704697986577181,1,0.3,0.6359110107092297,0.3333333332222222,0.47146762864499014,46.2,YELLOW
